Subfamily,Genus,Species,Long,Lat
Hydrophiinae,Hydrophis,Hyd_ele,141.58333,-12.65833
Hydrophiinae,Hydrophis,Hyd_ele,141.5625,-12.76333
Hydrophiinae,Hydrophis,Hyd_ele,141.5,-12.7
Hydrophiinae,Hydrophis,Hyd_ele,141.535,-12.5025
Hydrophiinae,Hydrophis,Hyd_ele,141.51325,-12.30592
Hydrophiinae,Hydrophis,Hyd_ele,141.555,-12.47208
Hydrophiinae,Hydrophis,Hyd_ele,141.566,-14.1
Hydrophiinae,Hydrophis,Hyd_ele,141.55,-12.9
Hydrophiinae,Hydrophis,Hyd_ele,141.56333,-12.40833
Hydrophiinae,Hydrophis,Hyd_ele,141.57666,-14.20666
Hydrophiinae,Hydrophis,Hyd_ele,141.633,-12.783
Hydrophiinae,Hydrophis,Hyd_ele,141.61508,-12.65133
Hydrophiinae,Hydrophis,Hyd_ele,141.63333,-12.66667
Hydrophiinae,Hydrophis,Hyd_ele,141.64183,-12.34592
Hydrophiinae,Hydrophis,Hyd_ele,141.65666,-12.90667
Hydrophiinae,Hydrophis,Hyd_ele,141.666,-12.116
Hydrophiinae,Hydrophis,Hyd_ele,141.93,-12
Hydrophiinae,Hydrophis,Hyd_ele,142.03333,-10.38333
Hydrophiinae,Hydrophis,Hyd_ele,143.772,-9.592100001
Hydrophiinae,Hydrophis,Hyd_ele,144.533,-3.866
Hydrophiinae,Hydrophis,Hyd_ele,144.53833,-12.45667
Hydrophiinae,Hydrophis,Hyd_ele,145.282778,-15.324444
Hydrophiinae,Hydrophis,Hyd_ele,145.35,-14.97
Hydrophiinae,Hydrophis,Hyd_ele,145.53333,-16.48333
Hydrophiinae,Hydrophis,Hyd_ele,145.56667,-16.38333
Hydrophiinae,Hydrophis,Hyd_ele,145.75,-16.83333
Hydrophiinae,Hydrophis,Hyd_ele,145.75,-8.13
Hydrophiinae,Hydrophis,Hyd_ele,145.7617092,-16.86229457
Hydrophiinae,Hydrophis,Hyd_ele,146.016667,-17.35
Hydrophiinae,Hydrophis,Hyd_ele,146.025,-17.31667
Hydrophiinae,Hydrophis,Hyd_ele,146.08333,-17.5
Hydrophiinae,Hydrophis,Hyd_ele,146.533,-8.833
Hydrophiinae,Hydrophis,Hyd_ele,146.55,-19.13333
Hydrophiinae,Hydrophis,Hyd_ele,146.6,-19.15
Hydrophiinae,Hydrophis,Hyd_ele,146.666667,-18.5
Hydrophiinae,Hydrophis,Hyd_ele,146.805,-18.705
Hydrophiinae,Hydrophis,Hyd_ele,147.7431511,-5.420778665
Hydrophiinae,Hydrophis,Hyd_ele,150.76722,-23.05556
Hydrophiinae,Hydrophis,Hyd_ele,150.8,-23.283333
Hydrophiinae,Hydrophis,Hyd_ele,151.116,-34.066
Hydrophiinae,Hydrophis,Hyd_ele,151.1678839,-34.07486146
Hydrophiinae,Hydrophis,Hyd_ele,151.2010678,-23.8150882
Hydrophiinae,Hydrophis,Hyd_ele,151.20649,-33.866581
Hydrophiinae,Hydrophis,Hyd_ele,151.2307085,-33.9798405
Hydrophiinae,Hydrophis,Hyd_ele,151.3333,-23.8333
Hydrophiinae,Hydrophis,Hyd_ele,151.283,-33.8
Hydrophiinae,Hydrophis,Hyd_ele,151.266,-23.85
Hydrophiinae,Hydrophis,Hyd_ele,151.28333,-33.9
Hydrophiinae,Hydrophis,Hyd_ele,151.35,-23.933333
Hydrophiinae,Hydrophis,Hyd_ele,151.766,-32.933
Hydrophiinae,Hydrophis,Hyd_ele,151.9052241,-23.44841224
Hydrophiinae,Hydrophis,Hyd_ele,152.3,-24.716667
Hydrophiinae,Hydrophis,Hyd_ele,152.38333,-24.83333
Hydrophiinae,Hydrophis,Hyd_ele,152.41667,-24.76667
Hydrophiinae,Hydrophis,Hyd_ele,152.516,-32.183
Hydrophiinae,Hydrophis,Hyd_ele,153.0041858,-25.59546949
Hydrophiinae,Hydrophis,Hyd_ele,153.066667,-27.316667
Hydrophiinae,Hydrophis,Hyd_ele,153.03333,-25.88333
Hydrophiinae,Hydrophis,Hyd_ele,153.033,-27.2
Hydrophiinae,Hydrophis,Hyd_ele,153.083333,-25.666667
Hydrophiinae,Hydrophis,Hyd_ele,153.08411,-25.66521
Hydrophiinae,Hydrophis,Hyd_ele,153.13333,-25.51667
Hydrophiinae,Hydrophis,Hyd_ele,153.1,-27.266667
Hydrophiinae,Hydrophis,Hyd_ele,153.116667,-25.866667
Hydrophiinae,Hydrophis,Hyd_ele,153.116667,-27.35
Hydrophiinae,Hydrophis,Hyd_ele,153.116667,-27.233333
Hydrophiinae,Hydrophis,Hyd_ele,153.16745,-25.46521
Hydrophiinae,Hydrophis,Hyd_ele,153.18333,-25.93333
Hydrophiinae,Hydrophis,Hyd_ele,153.233333,-27.466667
Hydrophiinae,Hydrophis,Hyd_ele,153.33333,-27.41667
Hydrophiinae,Hydrophis,Hyd_ele,153.45,-28.083333
Hydrophiinae,Hydrophis,Hyd_ele,153.55,-28.53333
Hydrophiinae,Hydrophis,Hyd_ele,153.55,-28.433333
Hydrophiinae,Hydrophis,Hyd_ele,153.6,-28.2
Hydrophiinae,Hydrophis,Hyd_ele,153.6,-28.25
Hydrophiinae,Hydrophis,Hyd_ele,153.616,-28.65
Hydrophiinae,Hydrophis,Hyd_ele,153.66667,-26.96667
Hydrophiinae,Hydrophis,Hyd_ele,112.25,-19.5
Hydrophiinae,Hydrophis,Hyd_ele,113.166667,-24.833333
Hydrophiinae,Hydrophis,Hyd_ele,113.3333,-24.6666
Hydrophiinae,Hydrophis,Hyd_ele,113.3333,-24.6667
Hydrophiinae,Hydrophis,Hyd_ele,113.53333,-25.91667
Hydrophiinae,Hydrophis,Hyd_ele,113.66222,-25.73722
Hydrophiinae,Hydrophis,Hyd_ele,113.6786,-25.7667
Hydrophiinae,Hydrophis,Hyd_ele,114,-27.75
Hydrophiinae,Hydrophis,Hyd_ele,114.048801,-25.916826
Hydrophiinae,Hydrophis,Hyd_ele,114.166667,-21.783333
Hydrophiinae,Hydrophis,Hyd_ele,114.416667,-21.716667
Hydrophiinae,Hydrophis,Hyd_ele,115.71667,-32.41667
Hydrophiinae,Hydrophis,Hyd_ele,115.735,-32.50333
Hydrophiinae,Hydrophis,Hyd_ele,115.7167,-32.4166
Hydrophiinae,Hydrophis,Hyd_ele,115.7333,-32.3167
Hydrophiinae,Hydrophis,Hyd_ele,115.8,-32.233333
Hydrophiinae,Hydrophis,Hyd_ele,116.216667,-19.683333
Hydrophiinae,Hydrophis,Hyd_ele,116.21667,-19.75
Hydrophiinae,Hydrophis,Hyd_ele,118.189548,-20.409839
Hydrophiinae,Hydrophis,Hyd_ele,124.33333,-15.06667
Hydrophiinae,Hydrophis,Hyd_ele,127.1333,-13.8
Hydrophiinae,Hydrophis,Hyd_ele,127.3,-13.8
Hydrophiinae,Hydrophis,Hyd_ele,128,-13.466
Hydrophiinae,Hydrophis,Hyd_ele,128.133,-13.633
Hydrophiinae,Hydrophis,Hyd_ele,128.2,-13.6
Hydrophiinae,Hydrophis,Hyd_ele,128.28333,-13.73333
Hydrophiinae,Hydrophis,Hyd_ele,128.3,-13.6
Hydrophiinae,Hydrophis,Hyd_ele,128.3521,-13.7651
Hydrophiinae,Hydrophis,Hyd_ele,128.5833,-13.8333
Hydrophiinae,Hydrophis,Hyd_ele,129.05,-14.23333
Hydrophiinae,Hydrophis,Hyd_ele,130.18333,-11.06667
Hydrophiinae,Hydrophis,Hyd_ele,130.3,-11
Hydrophiinae,Hydrophis,Hyd_ele,130.3,-12.783
Hydrophiinae,Hydrophis,Hyd_ele,130.3333,-12.7167
Hydrophiinae,Hydrophis,Hyd_ele,130.366,-11.166
Hydrophiinae,Hydrophis,Hyd_ele,130.36667,-11.16667
Hydrophiinae,Hydrophis,Hyd_ele,130.4,-11
Hydrophiinae,Hydrophis,Hyd_ele,130.48333,-11.08333
Hydrophiinae,Hydrophis,Hyd_ele,130.55,-11.08333
Hydrophiinae,Hydrophis,Hyd_ele,130.533,-11.133
Hydrophiinae,Hydrophis,Hyd_ele,130.666,-11.133
Hydrophiinae,Hydrophis,Hyd_ele,130.6333,-11
Hydrophiinae,Hydrophis,Hyd_ele,130.6667,-11.2
Hydrophiinae,Hydrophis,Hyd_ele,130.7,-11.1
Hydrophiinae,Hydrophis,Hyd_ele,130.716,-11.05
Hydrophiinae,Hydrophis,Hyd_ele,130.766,-11
Hydrophiinae,Hydrophis,Hyd_ele,130.783,-11.183
Hydrophiinae,Hydrophis,Hyd_ele,130.833,-12.436
Hydrophiinae,Hydrophis,Hyd_ele,131.48333,-11.51666
Hydrophiinae,Hydrophis,Hyd_ele,131.75,-11.066
Hydrophiinae,Hydrophis,Hyd_ele,132.11667,-11.03333
Hydrophiinae,Hydrophis,Hyd_ele,132.2167,-11
Hydrophiinae,Hydrophis,Hyd_ele,132.2333,-10.9
Hydrophiinae,Hydrophis,Hyd_ele,132.2667,-10.9833
Hydrophiinae,Hydrophis,Hyd_ele,132.25,-11
Hydrophiinae,Hydrophis,Hyd_ele,132.36667,-10.95
Hydrophiinae,Hydrophis,Hyd_ele,132.38333,-10.86666
Hydrophiinae,Hydrophis,Hyd_ele,132.416,-10.833
Hydrophiinae,Hydrophis,Hyd_ele,132.43,-10.9
Hydrophiinae,Hydrophis,Hyd_ele,133.166,-11.5
Hydrophiinae,Hydrophis,Hyd_ele,133.16666,-11.46666
Hydrophiinae,Hydrophis,Hyd_ele,133.16666,-11.38333
Hydrophiinae,Hydrophis,Hyd_ele,133.2,-11.5
Hydrophiinae,Hydrophis,Hyd_ele,133.23333,-11.61666
Hydrophiinae,Hydrophis,Hyd_ele,133.26667,-11.5
Hydrophiinae,Hydrophis,Hyd_ele,133.266,-11.45
Hydrophiinae,Hydrophis,Hyd_ele,133.3,-11.4
Hydrophiinae,Hydrophis,Hyd_ele,133.3,-11.3
Hydrophiinae,Hydrophis,Hyd_ele,133.883,-11.033
Hydrophiinae,Hydrophis,Hyd_ele,134.75,-11.95
Hydrophiinae,Hydrophis,Hyd_ele,134.8811767,-12.07857636
Hydrophiinae,Hydrophis,Hyd_ele,136.06666,-13.26666
Hydrophiinae,Hydrophis,Hyd_ele,136.0833,-15.15
Hydrophiinae,Hydrophis,Hyd_ele,136.25704,-13.51878
Hydrophiinae,Hydrophis,Hyd_ele,136.2667,-14.9333
Hydrophiinae,Hydrophis,Hyd_ele,136.29717,-13.35233
Hydrophiinae,Hydrophis,Hyd_ele,136.32442,-11.44433
Hydrophiinae,Hydrophis,Hyd_ele,136.34944,-11.42556
Hydrophiinae,Hydrophis,Hyd_ele,136.35,-13.4833
Hydrophiinae,Hydrophis,Hyd_ele,136.366667,-11.406944
Hydrophiinae,Hydrophis,Hyd_ele,136.383,-13.5
Hydrophiinae,Hydrophis,Hyd_ele,136.4,-13.616
Hydrophiinae,Hydrophis,Hyd_ele,136.4,-15.3
Hydrophiinae,Hydrophis,Hyd_ele,136.4333,-14.9
Hydrophiinae,Hydrophis,Hyd_ele,136.45833,-14.91667
Hydrophiinae,Hydrophis,Hyd_ele,136.46667,-13.31667
Hydrophiinae,Hydrophis,Hyd_ele,136.48294,-13.6119
Hydrophiinae,Hydrophis,Hyd_ele,136.5,-13.4
Hydrophiinae,Hydrophis,Hyd_ele,136.534,-13.2525
Hydrophiinae,Hydrophis,Hyd_ele,136.5,-13.5
Hydrophiinae,Hydrophis,Hyd_ele,136.517,-13.1517
Hydrophiinae,Hydrophis,Hyd_ele,136.5333,-13.0333
Hydrophiinae,Hydrophis,Hyd_ele,136.55358,-13.45225
Hydrophiinae,Hydrophis,Hyd_ele,136.566,-15.15
Hydrophiinae,Hydrophis,Hyd_ele,136.583,-14.6
Hydrophiinae,Hydrophis,Hyd_ele,136.5833,-15.0773
Hydrophiinae,Hydrophis,Hyd_ele,136.6333,-13.25
Hydrophiinae,Hydrophis,Hyd_ele,136.6,-14.6
Hydrophiinae,Hydrophis,Hyd_ele,136.63333,-13.16667
Hydrophiinae,Hydrophis,Hyd_ele,136.6,-13.5
Hydrophiinae,Hydrophis,Hyd_ele,136.65,-15.133
Hydrophiinae,Hydrophis,Hyd_ele,136.63863,-13.11647
Hydrophiinae,Hydrophis,Hyd_ele,136.6452,-13.3589
Hydrophiinae,Hydrophis,Hyd_ele,136.6367,-13.59
Hydrophiinae,Hydrophis,Hyd_ele,136.633,-13.083
Hydrophiinae,Hydrophis,Hyd_ele,136.65,-14.85
Hydrophiinae,Hydrophis,Hyd_ele,136.6333,-14.9833
Hydrophiinae,Hydrophis,Hyd_ele,136.662778,-15.074444
Hydrophiinae,Hydrophis,Hyd_ele,136.6511631,-12.94856473
Hydrophiinae,Hydrophis,Hyd_ele,136.66666,-11.85
Hydrophiinae,Hydrophis,Hyd_ele,136.66666,-14.66667
Hydrophiinae,Hydrophis,Hyd_ele,136.6667,-15.4667
Hydrophiinae,Hydrophis,Hyd_ele,136.7167,-14.5167
Hydrophiinae,Hydrophis,Hyd_ele,136.7,-12.783
Hydrophiinae,Hydrophis,Hyd_ele,136.7,-12.7
Hydrophiinae,Hydrophis,Hyd_ele,136.70812,-14.48446
Hydrophiinae,Hydrophis,Hyd_ele,136.716,-12.883
Hydrophiinae,Hydrophis,Hyd_ele,136.75116,-12.74857
Hydrophiinae,Hydrophis,Hyd_ele,136.751169,-14.448558
Hydrophiinae,Hydrophis,Hyd_ele,136.767,-12.779
Hydrophiinae,Hydrophis,Hyd_ele,136.883,-14.466
Hydrophiinae,Hydrophis,Hyd_ele,136.8531,-36.0175
Hydrophiinae,Hydrophis,Hyd_ele,136.9,-12.5333
Hydrophiinae,Hydrophis,Hyd_ele,136.86667,-12.85
Hydrophiinae,Hydrophis,Hyd_ele,136.8833,-12.1333
Hydrophiinae,Hydrophis,Hyd_ele,136.91666,-12.2
Hydrophiinae,Hydrophis,Hyd_ele,136.9167,-12.1333
Hydrophiinae,Hydrophis,Hyd_ele,136.983,-14.566
Hydrophiinae,Hydrophis,Hyd_ele,136.9167,-12.2
Hydrophiinae,Hydrophis,Hyd_ele,136.99194,-13.97778
Hydrophiinae,Hydrophis,Hyd_ele,136.9333,-12.6667
Hydrophiinae,Hydrophis,Hyd_ele,136.966,-12.333
Hydrophiinae,Hydrophis,Hyd_ele,136.992,-14.0242
Hydrophiinae,Hydrophis,Hyd_ele,136.9667,-12.4667
Hydrophiinae,Hydrophis,Hyd_ele,136.983,-13.916
Hydrophiinae,Hydrophis,Hyd_ele,136.992,-14.107
Hydrophiinae,Hydrophis,Hyd_ele,137,-14.033
Hydrophiinae,Hydrophis,Hyd_ele,137.07639,-13.94361
Hydrophiinae,Hydrophis,Hyd_ele,137,-13.8865
Hydrophiinae,Hydrophis,Hyd_ele,137.00944,-14.10389
Hydrophiinae,Hydrophis,Hyd_ele,137.08,-14.5633
Hydrophiinae,Hydrophis,Hyd_ele,137.09417,-13.94639
Hydrophiinae,Hydrophis,Hyd_ele,137.125,-14.5575
Hydrophiinae,Hydrophis,Hyd_ele,137.0992,-13.9093
Hydrophiinae,Hydrophis,Hyd_ele,137.1,-14.4
Hydrophiinae,Hydrophis,Hyd_ele,137.1125,-14.02583
Hydrophiinae,Hydrophis,Hyd_ele,137.14484,-15.73693
Hydrophiinae,Hydrophis,Hyd_ele,137.2,-15.866
Hydrophiinae,Hydrophis,Hyd_ele,137.23333,-15.83333
Hydrophiinae,Hydrophis,Hyd_ele,137.2667,-14.4333
Hydrophiinae,Hydrophis,Hyd_ele,137.30833,-15.45
Hydrophiinae,Hydrophis,Hyd_ele,137.28333,-15.54667
Hydrophiinae,Hydrophis,Hyd_ele,137.275333,-16.04755
Hydrophiinae,Hydrophis,Hyd_ele,137.27895,-15.78601
Hydrophiinae,Hydrophis,Hyd_ele,137.333,-14.333
Hydrophiinae,Hydrophis,Hyd_ele,137.4,-15.6167
Hydrophiinae,Hydrophis,Hyd_ele,137.43333,-15.45
Hydrophiinae,Hydrophis,Hyd_ele,137.5167,-15.3667
Hydrophiinae,Hydrophis,Hyd_ele,137.5,-14.66667
Hydrophiinae,Hydrophis,Hyd_ele,137.5,-14.65167
Hydrophiinae,Hydrophis,Hyd_ele,137.523333,-15.281667
Hydrophiinae,Hydrophis,Hyd_ele,137.55,-15.166667
Hydrophiinae,Hydrophis,Hyd_ele,137.56667,-15.15
Hydrophiinae,Hydrophis,Hyd_ele,137.5833,-15.0667
Hydrophiinae,Hydrophis,Hyd_ele,137.5867,-15.0167
Hydrophiinae,Hydrophis,Hyd_ele,137.6,-15.15
Hydrophiinae,Hydrophis,Hyd_ele,137.6333,-15.3667
Hydrophiinae,Hydrophis,Hyd_ele,137.666,-14.666
Hydrophiinae,Hydrophis,Hyd_ele,137.66666,-14.66667
Hydrophiinae,Hydrophis,Hyd_ele,137.7,-15.3833
Hydrophiinae,Hydrophis,Hyd_ele,137.6667,-15.11
Hydrophiinae,Hydrophis,Hyd_ele,137.7117,-15.0667
Hydrophiinae,Hydrophis,Hyd_ele,137.833,-15.383
Hydrophiinae,Hydrophis,Hyd_ele,137.75,-13.4
Hydrophiinae,Hydrophis,Hyd_ele,137.8,-15.333
Hydrophiinae,Hydrophis,Hyd_ele,137.86,-15.035
Hydrophiinae,Hydrophis,Hyd_ele,137.8667,-14.9833
Hydrophiinae,Hydrophis,Hyd_ele,137.8783,-15.4117
Hydrophiinae,Hydrophis,Hyd_ele,137.9833,-15.1
Hydrophiinae,Hydrophis,Hyd_ele,137.9833,-15.05
Hydrophiinae,Hydrophis,Hyd_ele,138.067,-16.282
Hydrophiinae,Hydrophis,Hyd_ele,138.14799,-16.325
Hydrophiinae,Hydrophis,Hyd_ele,138.1333,-15.3833
Hydrophiinae,Hydrophis,Hyd_ele,138.183,-16.35
Hydrophiinae,Hydrophis,Hyd_ele,138.25116,-16.44854
Hydrophiinae,Hydrophis,Hyd_ele,138.26612,-16.38666
Hydrophiinae,Hydrophis,Hyd_ele,138.36997,-15.84779
Hydrophiinae,Hydrophis,Hyd_ele,138.38,-15.812222
Hydrophiinae,Hydrophis,Hyd_ele,138.4,-15.7
Hydrophiinae,Hydrophis,Hyd_ele,138.42417,-15.81667
Hydrophiinae,Hydrophis,Hyd_ele,138.418333,-15.725
Hydrophiinae,Hydrophis,Hyd_ele,138.44583,-15.85
Hydrophiinae,Hydrophis,Hyd_ele,138.7,-14
Hydrophiinae,Hydrophis,Hyd_ele,139,-14
Hydrophiinae,Hydrophis,Hyd_ele,139.01667,-15.85
Hydrophiinae,Hydrophis,Hyd_ele,139.1,-15.8
Hydrophiinae,Hydrophis,Hyd_ele,139.5868,-16.67214
Hydrophiinae,Hydrophis,Hyd_ele,139.7,-14.9
Hydrophiinae,Hydrophis,Hyd_ele,139.75668,-16.86217
Hydrophiinae,Hydrophis,Hyd_ele,139.82783,-16.27542
Hydrophiinae,Hydrophis,Hyd_ele,139.85,-16.666
Hydrophiinae,Hydrophis,Hyd_ele,139.886,-16.26725
Hydrophiinae,Hydrophis,Hyd_ele,140.07868,-17.4039
Hydrophiinae,Hydrophis,Hyd_ele,140.049,-17.25125
Hydrophiinae,Hydrophis,Hyd_ele,140.06666,-17.16667
Hydrophiinae,Hydrophis,Hyd_ele,140.08394,-17.37513
Hydrophiinae,Hydrophis,Hyd_ele,140.10711,-17.1756
Hydrophiinae,Hydrophis,Hyd_ele,140.116,-16.133
Hydrophiinae,Hydrophis,Hyd_ele,140.116667,-17.433333
Hydrophiinae,Hydrophis,Hyd_ele,140.17333,-17.55833
Hydrophiinae,Hydrophis,Hyd_ele,140.18118,-17.37754
Hydrophiinae,Hydrophis,Hyd_ele,140.185,-17.28333
Hydrophiinae,Hydrophis,Hyd_ele,140.21667,-17.2
Hydrophiinae,Hydrophis,Hyd_ele,140.22,-17.43666
Hydrophiinae,Hydrophis,Hyd_ele,140.28341,-17.41266
Hydrophiinae,Hydrophis,Hyd_ele,140.28333,-17.41667
Hydrophiinae,Hydrophis,Hyd_ele,140.35299,-17.40812
Hydrophiinae,Hydrophis,Hyd_ele,140.41187,-17.10746
Hydrophiinae,Hydrophis,Hyd_ele,140.51451,-17.1793
Hydrophiinae,Hydrophis,Hyd_ele,140.53333,-17.14667
Hydrophiinae,Hydrophis,Hyd_ele,140.55455,-17.27635
Hydrophiinae,Hydrophis,Hyd_ele,140.55,-17.34333
Hydrophiinae,Hydrophis,Hyd_ele,140.65833,-17.16667
Hydrophiinae,Hydrophis,Hyd_ele,140.62833,-17.29
Hydrophiinae,Hydrophis,Hyd_ele,140.65666,-17.16167
Hydrophiinae,Hydrophis,Hyd_ele,140.6667,-17.1833
Hydrophiinae,Hydrophis,Hyd_ele,140.679,-17.27737
Hydrophiinae,Hydrophis,Hyd_ele,140.69166,-17.11666
Hydrophiinae,Hydrophis,Hyd_ele,140.716667,-17.416667
Hydrophiinae,Hydrophis,Hyd_ele,140.725,-17.36666
Hydrophiinae,Hydrophis,Hyd_ele,140.77988,-17.21367
Hydrophiinae,Hydrophis,Hyd_ele,140.81666,-17.26667
Hydrophiinae,Hydrophis,Hyd_ele,140.76,-17.38333
Hydrophiinae,Hydrophis,Hyd_ele,140.79166,-17.16
Hydrophiinae,Hydrophis,Hyd_ele,140.81,-17.46
Hydrophiinae,Hydrophis,Hyd_ele,140.85,-17.025
Hydrophiinae,Hydrophis,Hyd_ele,140.90333,-16.90333
Hydrophiinae,Hydrophis,Hyd_ele,140.9,-16.73333
Hydrophiinae,Hydrophis,Hyd_ele,140.916,-16.833
Hydrophiinae,Hydrophis,Hyd_ele,140.9167,-17.0333
Hydrophiinae,Hydrophis,Hyd_ele,140.95166,-16.95833
Hydrophiinae,Hydrophis,Hyd_ele,140.93167,-16.84167
Hydrophiinae,Hydrophis,Hyd_ele,140.933,-16.816
Hydrophiinae,Hydrophis,Hyd_ele,140.93333,-16.68333
Hydrophiinae,Hydrophis,Hyd_ele,140.95333,-16.66167
Hydrophiinae,Hydrophis,Hyd_ele,141.05,-16.68
Hydrophiinae,Hydrophis,Hyd_ele,141.07333,-16.79
Hydrophiinae,Hydrophis,Hyd_ele,141.15,-16.54167
Hydrophiinae,Hydrophis,Hyd_ele,141.1,-16.75
Hydrophiinae,Hydrophis,Hyd_ele,141.11333,-16.73
Hydrophiinae,Hydrophis,Hyd_ele,141.116,-16.316
Hydrophiinae,Hydrophis,Hyd_ele,141.125,-16.485
Hydrophiinae,Hydrophis,Hyd_ele,141.12666,-16.38
Hydrophiinae,Hydrophis,Hyd_ele,141.15833,-16.665
Hydrophiinae,Hydrophis,Hyd_ele,141.216,-16.516
Hydrophiinae,Hydrophis,Hyd_ele,141.19166,-16.64167
Hydrophiinae,Hydrophis,Hyd_ele,141.2,-16.475
Hydrophiinae,Hydrophis,Hyd_ele,141.2,-14.6
Hydrophiinae,Hydrophis,Hyd_ele,141.22033,-12.96566
Hydrophiinae,Hydrophis,Hyd_ele,141.225,-16.35833
Hydrophiinae,Hydrophis,Hyd_ele,141.225,-16.31666
Hydrophiinae,Hydrophis,Hyd_ele,141.25,-14.73333
Hydrophiinae,Hydrophis,Hyd_ele,141.25833,-16.3
Hydrophiinae,Hydrophis,Hyd_ele,141.30667,-15.075
Hydrophiinae,Hydrophis,Hyd_ele,141.38,-15.02
Hydrophiinae,Hydrophis,Hyd_ele,141.38333,-13.31667
Hydrophiinae,Hydrophis,Hyd_ele,141.4,-14.71666
Hydrophiinae,Hydrophis,Hyd_ele,141.41,-12.96666
Hydrophiinae,Hydrophis,Hyd_ele,141.55,-15.13333
Hydrophiinae,Hydrophis,Hyd_ele,141.55167,-12.96242
Hydrophiinae,Hydrophis,Hyd_ele,141.6167,-14.9
Hydrophiinae,Hydrophis,Hyd_ele,141.66666,-11.46666
Hydrophiinae,Hydrophis,Hyd_ele,141.666667,-12.616667
Hydrophiinae,Hydrophis,Hyd_ele,141.67892,-12.78
Hydrophiinae,Hydrophis,Hyd_ele,141.7125,-12.68525
Hydrophiinae,Hydrophis,Hyd_ele,141.791,-12.69975
Hydrophiinae,Hydrophis,Hyd_ele,141.81875,-12.63625
Hydrophiinae,Hydrophis,Hyd_ele,141.83333,-10.435
Hydrophiinae,Hydrophis,Hyd_ele,141.883,-12.65
Hydrophiinae,Hydrophis,Hyd_ele,142.16666,-10.58333
Hydrophiinae,Hydrophis,Hyd_ele,143.06667,-10
Hydrophiinae,Hydrophis,Hyd_ele,143.533,-12.533
Hydrophiinae,Hydrophis,Hyd_ele,143.75,-9.58333
Hydrophiinae,Hydrophis,Hyd_ele,143.83333,-9.08333
Hydrophiinae,Hydrophis,Hyd_ele,143.866,-9.116
Hydrophiinae,Hydrophis,Hyd_ele,143.94053,-9.08333
Hydrophiinae,Hydrophis,Hyd_ele,144.025,-14.225
Hydrophiinae,Hydrophis,Hyd_ele,144.15,-14.166667
Hydrophiinae,Hydrophis,Hyd_ele,144.234929,-7.918828
Hydrophiinae,Hydrophis,Hyd_ele,145.3410517,-7.8975749
Hydrophiinae,Hydrophis,Hyd_ele,146.066,-8.183
Hydrophiinae,Hydrophis,Hyd_ele,146.12,-17.97
Hydrophiinae,Hydrophis,Hyd_ele,146.41667,-18.65
Hydrophiinae,Hydrophis,Hyd_ele,146.78333,-19.21667
Hydrophiinae,Hydrophis,Hyd_ele,146.833333,-19.083333
Hydrophiinae,Hydrophis,Hyd_ele,146.883333,-19.283333
Hydrophiinae,Hydrophis,Hyd_ele,146.91667,-19.16667
Hydrophiinae,Hydrophis,Hyd_ele,146.92,-19.25
Hydrophiinae,Hydrophis,Hyd_ele,147.083333,-19.333333
Hydrophiinae,Hydrophis,Hyd_ele,147.175,-19.185
Hydrophiinae,Hydrophis,Hyd_ele,147.216667,-19.316667
Hydrophiinae,Hydrophis,Hyd_ele,148.25,-20.05
Hydrophiinae,Hydrophis,Hyd_ele,149.033,-20.45
Hydrophiinae,Hydrophis,Hyd_ele,149.041667,-20.925
Hydrophiinae,Hydrophis,Hyd_ele,149.05835,-20.89165
Hydrophiinae,Hydrophis,Hyd_ele,149.083333,-20.8333
Hydrophiinae,Hydrophis,Hyd_ele,149.475,-21.665
Hydrophiinae,Hydrophis,Hyd_ele,150.1340285,-35.9167897
Hydrophiinae,Hydrophis,Hyd_ele,150.8969065,-23.07342251
Hydrophiinae,Hydrophis,Hyd_ele,151.2014201,-33.54007047
Hydrophiinae,Hydrophis,Hyd_ele,151.48333,-33.36666
Hydrophiinae,Hydrophis,Hyd_ele,151.966667,-24.316667
Hydrophiinae,Hydrophis,Hyd_ele,152,-24.41667
Hydrophiinae,Hydrophis,Hyd_ele,152.166,-32.75
Hydrophiinae,Hydrophis,Hyd_ele,152.183,-32.733
Hydrophiinae,Hydrophis,Hyd_ele,152.24,-19.3
Hydrophiinae,Hydrophis,Hyd_ele,152.5,-22.083
Hydrophiinae,Hydrophis,Hyd_ele,152.5,-24.83333
Hydrophiinae,Hydrophis,Hyd_ele,152.567453,-25.115213
Hydrophiinae,Hydrophis,Hyd_ele,152.6,-31.95
Hydrophiinae,Hydrophis,Hyd_ele,152.616667,-25.166667
Hydrophiinae,Hydrophis,Hyd_ele,152.63333,-25.15
Hydrophiinae,Hydrophis,Hyd_ele,152.76667,-24.61667
Hydrophiinae,Hydrophis,Hyd_ele,152.833333,-25.283333
Hydrophiinae,Hydrophis,Hyd_ele,152.837985,-31.613175
Hydrophiinae,Hydrophis,Hyd_ele,153.03333,-25.08333
Hydrophiinae,Hydrophis,Hyd_ele,153.03333,-26.26667
Hydrophiinae,Hydrophis,Hyd_ele,153.033333,-26.35
Hydrophiinae,Hydrophis,Hyd_ele,153.084118,-26.465208
Hydrophiinae,Hydrophis,Hyd_ele,153.13333,-26.73333
Hydrophiinae,Hydrophis,Hyd_ele,153.1,-26.65
Hydrophiinae,Hydrophis,Hyd_ele,153.11667,-26.38333
